poi_id,name,category,poi_type,city,province,latitude,longitude,rating,review_count,description,opening_hours,booking_link,data_source,created_date
POI_000313,Wild Baboons,Tourist attraction,entertainment,Riyadh,Riyadh,,,3.6,27,"""... this location im planning to visit this place. thanks in advance""",,,Entertainment_KSA,2026-01-15
POI_000314,Ushaiqer Heritage Village,Tourist attraction,entertainment,Shaqra,Riyadh,,,4.5,3000,"""Great place to visit that shows you the old cities in Saudi Arabia""",,,Entertainment_KSA,2026-01-15
POI_000315,Sky Zone | سكاي زون,Amusement center,entertainment,Riyadh,Riyadh,,,3.8,276,"""Prefect place to go to chill have fun and get some exercise on.""",,,Entertainment_KSA,2026-01-15
POI_000316,مواقف ادارة البوليڤارد,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.1,28,,,,Entertainment_KSA,2026-01-15
POI_000317,الدرعية,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.5,101,"""... district is place where you can have calm and charming dinner.""",,,Entertainment_KSA,2026-01-15
POI_000318,Al Masmak Palace Museum,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.5,3200,Closes soon ⋅ 9 pm,,,Entertainment_KSA,2026-01-15
POI_000319,Blvd World,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.6,746,Open now,,,Entertainment_KSA,2026-01-15
POI_000320,Sparky's | سباركيز,Amusement center,entertainment,Riyadh,Riyadh,,,4.0,168,"""Nice place for kids entertainment, fully isolated""",,,Entertainment_KSA,2026-01-15
POI_000321,Al-Bujairi Heritage Park,National park,entertainment,Riyadh,Riyadh,,,4.4,12000,"""Nice place for family entertainment.... enough parking space ...""",,,Entertainment_KSA,2026-01-15
POI_000322,Red Sand Dunes,Tourist attraction,entertainment,Saudi,,,,4.5,1200,"""Nice entertainment place.""",,,Entertainment_KSA,2026-01-15
POI_000323,King Abdullah Park,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.2,33000,"""Good entertainment place""",,,Entertainment_KSA,2026-01-15
POI_000324,Riyadh Zoo,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.2,36000,Closed ⋅ Opens 10 am Wed,,,Entertainment_KSA,2026-01-15
POI_000325,Observatory Thanian,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.6,23,,,,Entertainment_KSA,2026-01-15
POI_000326,Sparky's,Amusement park,entertainment,Riyadh,Riyadh,,,4.0,961,"""One of the favorite places for kids""",,,Entertainment_KSA,2026-01-15
POI_000327,DAZ داز,Amusement center,entertainment,Jeddah,Makkah,,,4.5,278,"""My daughter’s favorite place !""",,,Entertainment_KSA,2026-01-15
POI_000328,Long Flag,Tourist attraction,entertainment,Diriyah,Riyadh,,,4.4,792,"""Good place and very quiet.""",,,Entertainment_KSA,2026-01-15
POI_000329,Magic Planet Riyadh Front - ماجيك بلانيت واجهة الرياض,Amusement center,entertainment,Riyadh,Riyadh,,,4.2,44,"""I personally highly recommend him for a very sensitive areas in your ...""",,,Entertainment_KSA,2026-01-15
POI_000330,Real Edge of the World,Tourist attraction,entertainment,العويند,,,,4.6,89,"""Just amazing Place can be reached by 4x4 The place may be close ...""",,,Entertainment_KSA,2026-01-15
POI_000331,Little Red Sand,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.3,7,,,,Entertainment_KSA,2026-01-15
POI_000332,Valley of Life,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.0,17,"""Good place there ...""",,,Entertainment_KSA,2026-01-15
POI_000333,Park near Museum,Park,entertainment,Riyadh,Riyadh,,,4.1,8,"""Very nice and well maintained place Good for morning & evening ...""",,,Entertainment_KSA,2026-01-15
POI_000334,Last Hour Escape Room,Escape room center,entertainment,Riyadh,Riyadh,,,4.9,1000,"""A great place if you're looking to have fun in Riyadh!!""",,,Entertainment_KSA,2026-01-15
POI_000335,سفوري لاند | Safforiland,Amusement center,entertainment,Riyadh,Riyadh,,,3.8,296,,,,Entertainment_KSA,2026-01-15
POI_000336,Escape the Room,Escape room center,entertainment,Al Khobar,Eastern Province,,,4.8,3200,"""The best entertainment place in Khobar.""",,,Entertainment_KSA,2026-01-15
POI_000337,Raghba observation tower,Tourist attraction,entertainment,Buraydah,Qassim,,,4.6,74,,,,Entertainment_KSA,2026-01-15
POI_000338,Al Haeer Park Khamsa Khamsa,Tourist attraction,entertainment,Riyadh,Riyadh,,,3.8,451,"""Super nice place away from city crowd.""",,,Entertainment_KSA,2026-01-15
POI_000339,Xtreme Play اكستريم بلاي,Amusement center,entertainment,Jeddah,Makkah,,,4.1,93,"""Awesome place… look out for Majed AlGhamdi, he is an awesome ...""",,,Entertainment_KSA,2026-01-15
POI_000340,Al Muruj Park,Tourist attraction,entertainment,Riyadh,Riyadh,,,3.9,1400,,,,Entertainment_KSA,2026-01-15
POI_000341,The Escape Hotel,Escape room center,entertainment,Jeddah,Makkah,,,4.7,735,"""Spooky yet fun place to try.. with different levels from easy to hard I ...""",,,Entertainment_KSA,2026-01-15
POI_000342,The sky bridge of the kingdom center,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.5,94,"""It locates on the 99th Floor.""",,,Entertainment_KSA,2026-01-15
POI_000343,Isteraha Al Faris,Community garden,entertainment,Riyadh,Riyadh,,,4.4,38,Open now,,,Entertainment_KSA,2026-01-15
POI_000344,كهف الوالي,,entertainment,,,,,4.2,0,,,,Entertainment_KSA,2026-01-15
POI_000345,Riyadh Season,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.5,14000,"""Ful on entertainment place in riyadh""",,,Entertainment_KSA,2026-01-15
POI_000346,Heritage Village,Tourist attraction,entertainment,Shaqra,Riyadh,,,4.5,260,,,,Entertainment_KSA,2026-01-15
POI_000347,Corniche Island,Tourist attraction,entertainment,Al Khobar,Eastern Province,,,4.7,22,,,,Entertainment_KSA,2026-01-15
POI_000348,Alsafat Square,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.4,1100,"""This is my Home place""",,,Entertainment_KSA,2026-01-15
POI_000349,Market DQ,Tourist attraction,entertainment,Riyadh,Riyadh,,,2.5,4,,,,Entertainment_KSA,2026-01-15
POI_000350,عين العباس,Tourist attraction,entertainment,Saudi,,,,3.7,3,,,,Entertainment_KSA,2026-01-15
POI_000351,ALNakheel Park,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.0,2300,"Lawns, palm trees & sports facilities",,,Entertainment_KSA,2026-01-15
POI_000352,Magic Planet Riyadh Park - ماجيك بلانيت الرياض بارك,Amusement center,entertainment,Riyadh,Riyadh,,,3.7,398,"""Very fun place for the kids.. Only problem is traffic ...""",,,Entertainment_KSA,2026-01-15
POI_000353,Zero Latency | زيرو ليتنسي,Amusement center,entertainment,Riyadh,Riyadh,,,3.9,761,"""Best place for Virtual Reality entertainment.""",,,Entertainment_KSA,2026-01-15
POI_000354,Fanta Park,Amusement center,entertainment,Riyadh,Riyadh,,,4.1,49,"""It a nice place for entertainment for your children but your children ...""",,,Entertainment_KSA,2026-01-15
POI_000355,Jabal Baloum,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.3,6,"""Great location for camping and to have fun around.""",,,Entertainment_KSA,2026-01-15
POI_000356,Escape Room,Escape room center,entertainment,Riyadh,Riyadh,,,4.5,721,"""I highly recommend this place for spending fun time with your family ...""",,,Entertainment_KSA,2026-01-15
POI_000357,Manakh King Abdulaziz Park,Tourist attraction,entertainment,Riyadh,Riyadh,,,3.8,2400,"""It is very nice place. Especially for BarBQ.""",,,Entertainment_KSA,2026-01-15
POI_000358,Al Fazari Courtyard,Garden,entertainment,Riyadh,Riyadh,,,4.0,34,"""Just gets better with time a few really nice places to eat, with great ...""",,,Entertainment_KSA,2026-01-15
POI_000359,Al-Hayer Park Lake,Park,entertainment,Riyadh,Riyadh,,,4.5,568,"""A very nice place for entertainment with family""",,,Entertainment_KSA,2026-01-15
POI_000360,Mount Uraidh Hidden Spring,Tourist attraction,entertainment,Riyadh,Riyadh,,,3.0,4,"""Nice and quite place.""",,,Entertainment_KSA,2026-01-15
POI_000361,Sky Zone,Amusement center,entertainment,Riyadh,Riyadh,,,4.0,3800,"""Great place for entertainment.""",,,Entertainment_KSA,2026-01-15
POI_000362,ALHOKAIR TIME | الحكير تايم,Amusement center,entertainment,Al,,,,3.8,3100,"""Amusement place for all most especially for kids.""",,,Entertainment_KSA,2026-01-15
POI_000363,Tuwaiq Garden,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.4,535,"""Beautiful place to jog. I enjoyed walking around the place to ...""",,,Entertainment_KSA,2026-01-15
POI_000364,I Love Riyadh Sign,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.5,50,,,,Entertainment_KSA,2026-01-15
POI_000365,Salam Park,Park,entertainment,Riyadh,Riyadh,,,4.3,3900,"""Has many areas for entertainment including boat riding.""",,,Entertainment_KSA,2026-01-15
POI_000366,بركس ابو عسلة,Tourist attraction,entertainment,السلام,,,,5.0,4,,,,Entertainment_KSA,2026-01-15
POI_000367,Sphinx Rock,Nature preserve,entertainment,عجاج,,,,4.4,11,"""Superb off road location!""",,,Entertainment_KSA,2026-01-15
POI_000368,Round About,Tourist attraction,entertainment,Saudi,,,,5.0,1,,,,Entertainment_KSA,2026-01-15
POI_000369,واحة مصك توارن,Tourist attraction,entertainment,Tuwarin,,,,4.8,11,,,,Entertainment_KSA,2026-01-15
POI_000370,غار بنو وعابد,,entertainment,,,,,4.2,0,,,,Entertainment_KSA,2026-01-15
POI_000371,صلال المبروقة,Tourist attraction,entertainment,Saudi,,,,4.8,13,,,,Entertainment_KSA,2026-01-15
POI_000372,Boulevard World,Theme park,entertainment,Riyadh,Riyadh,,,4.6,4700,"""... experience, comparable to the world's entertainment areas.""",,,Entertainment_KSA,2026-01-15
POI_000373,Riyadh Safari,Park,entertainment,Saudi,,,,3.9,1400,"""Best place ever. It got so many entertaining stuff in it.""",,,Entertainment_KSA,2026-01-15
POI_000374,فزز هوا Fizz Hawa,Amusement center,entertainment,Riyadh,Riyadh,,,4.6,2100,"""It's vast and really good for the price compared to other places""",,,Entertainment_KSA,2026-01-15
POI_000375,Naquibs Pond,Tourist attraction,entertainment,Riyadh,Riyadh,,,3.7,26,"""Beautiful place during sunset""",,,Entertainment_KSA,2026-01-15
POI_000376,Cave Park,Park,entertainment,Riyadh,Riyadh,,,4.0,25,,,,Entertainment_KSA,2026-01-15
POI_000377,Snowy Forest,Amusement center,entertainment,Riyadh,Riyadh,,,3.6,417,,,,Entertainment_KSA,2026-01-15
POI_000378,Park Zoo in Al-Kharj,Tourist attraction,entertainment,Al-Kharj,Riyadh,,,3.4,1400,"""Al_kharj small Zoo place for children and family entertainment, Lion, ...""",,,Entertainment_KSA,2026-01-15
POI_000379,Winter Wonderland,Theme park,entertainment,وحيدة,,,,4.2,6700,"""It’s the best entertainment place hosted by Riyadh season ever""",,,Entertainment_KSA,2026-01-15
POI_000380,Wadi Namar Waterfall,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.4,5900,"""Wadi Nimar in Riyadh is my favorite place for entertainment""",,,Entertainment_KSA,2026-01-15
POI_000381,حديقة الفوطة,Park,entertainment,Riyadh,Riyadh,,,3.7,6900,"""Amazing place for entertainment.""",,,Entertainment_KSA,2026-01-15
POI_000382,مطل العماريه,Tourist attraction,entertainment,Saudi,,,,3.9,338,,,,Entertainment_KSA,2026-01-15
POI_000383,TAKENDA,Amusement park,entertainment,Riyadh,Riyadh,,,4.2,37,"""Nice family entertainment places""",,,Entertainment_KSA,2026-01-15
POI_000384,RMROMA LAND,Theme park,entertainment,Dammam,Eastern Province,,,2.9,21,"""Entertainment for children🤩🤩 but dangerous for parents 🤣🤣🤑🤑.. Lovely place.""",,,Entertainment_KSA,2026-01-15
POI_000385,Saudi Television Tower,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.4,224,"""nice place and nice people inside tv station.""",,,Entertainment_KSA,2026-01-15
POI_000386,Ahaji Escape Rooms أحاجي,Escape room center,entertainment,Riyadh,Riyadh,,,4.8,1100,"""Very entertaining place with very humble and great staff""",,,Entertainment_KSA,2026-01-15
POI_000387,بداية المسار,Hiking area,entertainment,Al,,,,4.6,16,,,,Entertainment_KSA,2026-01-15
POI_000388,Saudi Discovery,Travel agency,entertainment,Riyadh,Riyadh,,,4.9,15,"""We visited several historical sites such as the Masmak Fortress and ...""",,,Entertainment_KSA,2026-01-15
POI_000389,sparkys,Amusement park,entertainment,Riyadh,Riyadh,,,3.8,646,"""All games working and having Operational technical stuff.""",,,Entertainment_KSA,2026-01-15
POI_000390,Planet X,Amusement center,entertainment,Riyadh,Riyadh,,,3.9,109,"""The place has a hydraulic driving rig with a bunch of games on it.""",,,Entertainment_KSA,2026-01-15
POI_000391,Mazebox Escape Room,Escape room center,entertainment,Jeddah,Makkah,,,4.5,1200,"""It's a really nice place. We had fun good price.""",,,Entertainment_KSA,2026-01-15
POI_000392,Family Park,Park,entertainment,Riyadh,Riyadh,,,4.1,98,"""OMG i was walking around and I saw the skinny legend queen jiafei ...""",,,Entertainment_KSA,2026-01-15
POI_000393,Snowy Forest | سنوي فورست,Amusement center,entertainment,Jeddah,Makkah,,,2.8,97,,,,Entertainment_KSA,2026-01-15
POI_000394,Hello Park,Park,entertainment,Riyadh,Riyadh,,,4.6,55,,,,Entertainment_KSA,2026-01-15
POI_000395,Modon Lake Park,Tourist attraction,entertainment,Dammam,Eastern Province,,,4.3,4900,"""Good place for entertainment""",,,Entertainment_KSA,2026-01-15
POI_000396,Lake park View point,Park,entertainment,Riyadh,Riyadh,,,4.5,62,,,,Entertainment_KSA,2026-01-15
POI_000397,Escape The Room - Riyadh,Escape room center,entertainment,Riyadh,Riyadh,,,4.7,2000,"""Best entertainment Place for family’s and friends in Riyadh !!""",,,Entertainment_KSA,2026-01-15
POI_000398,DOOMIDOO,Children's amusement center,entertainment,Riyadh,Riyadh,,,3.9,573,Closes soon ⋅ 9:30 pm,,,Entertainment_KSA,2026-01-15
POI_000399,Riyadh Water Tower,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.3,2100,"""Nice Location for kids""",,,Entertainment_KSA,2026-01-15
POI_000400,Nofa Wildlife Park,Wildlife and safari park,entertainment,الرياض,,,,4.2,466,Closed ⋅ Opens 8 am Wed,,,Entertainment_KSA,2026-01-15
POI_000401,Sulai,Garden,entertainment,Riyadh,Riyadh,,,4.0,1,,,,Entertainment_KSA,2026-01-15
POI_000402,Chuck E. Cheese's,₹,entertainment,Riyadh,Riyadh,,,3.8,3100,"""Excellent kids and family entertainment place""",,,Entertainment_KSA,2026-01-15
POI_000403,Ammaria cleft,Tourist attraction,entertainment,Saudi,,,,3.8,33,"""Amazing location, worth a visit.""",,,Entertainment_KSA,2026-01-15
POI_000404,King Khalid Grand Mosque,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.8,10000,Worship hall with stain-glass windows,,,Entertainment_KSA,2026-01-15
POI_000405,Lake park Riyadh,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.4,703,"""A place away from the hustle and bustle of city.""",,,Entertainment_KSA,2026-01-15
POI_000406,IS IT REAL?,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.7,10,,,,Entertainment_KSA,2026-01-15
POI_000407,Chuck E Cheese's,₹₹,entertainment,Riyadh,Riyadh,,,4.1,4300,"""a place where kids can have fun and their parents too!""",,,Entertainment_KSA,2026-01-15
POI_000408,مركز كفّك للترفيه - هاي فايف Hi 5,Amusement center,entertainment,Riyadh,Riyadh,,,4.3,106,"""Great place for kids for entertainment""",,,Entertainment_KSA,2026-01-15
POI_000409,مزرعة معيوف بن وصل بن مبرك الفقية,,entertainment,,,,,4.2,0,,,,Entertainment_KSA,2026-01-15
POI_000410,Woosh,Recreation center,entertainment,Riyadh,Riyadh,,,4.2,2100,"""A nice place to spend some time with your kids.""",,,Entertainment_KSA,2026-01-15
POI_000411,اسكيب مشن | Escape Mission,Escape room center,entertainment,Riyadh,Riyadh,,,4.6,436,"""Fun place, intelligent games and reasonable price range for activities.""",,,Entertainment_KSA,2026-01-15
POI_000412,shifa,Country park,entertainment,Riyadh,Riyadh,,,4.4,504,"""A super relaxing place in riyadh""",,,Entertainment_KSA,2026-01-15
POI_000413,Umluj Beach,State park,entertainment,Umluj,Tabuk,,,4.4,1200,Clear-water beach for diving & birding,,,Entertainment_KSA,2026-01-15
POI_000414,Billy Beez City,Children's amusement center,entertainment,Riyadh,Riyadh,,,3.5,609,"""Billy Beez City my favorite place...even me I enjoy and love this place...""",,,Entertainment_KSA,2026-01-15
